Country Name,Country Code,Year,PIB per capita (US$),Exportações (% PIB),Importações (% PIB),Abertura Comercial (% PIB),Crescimento PIB (%),Taxa Câmbio Efetiva Real,Exportações (US$),Importações (US$),Income Level
Indonesia,IDN,2004,1126.84004447173,32.2166946182599,27.5446002184312,59.761294836691,5.03087394501685,,82744351781.0167,70744690513.6428,Baixa Renda
Indonesia,IDN,2005,1238.21447629488,34.0672676279992,29.9206682408643,63.9879358688635,5.69257130383384,,97387627565.9961,85533801154.4002,Baixa Renda
Indonesia,IDN,2006,1558.31562847163,31.0347163143166,25.6224105005701,56.6571268148867,5.50095178520348,,113143425287.798,93411754075.7803,Baixa Renda
Indonesia,IDN,2007,1823.21976255073,29.4357184851264,25.3935314930811,54.8292499782075,6.34502222667214,,127226102177.005,109755093425.227,Baixa Renda
Indonesia,IDN,2008,2124.55483920618,29.8082841673732,28.7531154639229,58.5613996312961,6.01370360009123,,152090401421.802,146706628549.322,Baixa Renda
Indonesia,IDN,2009,2218.48541852977,24.1591196686279,21.3530017000775,45.5121213687054,4.62887118256153,,130357798591.185,115216544854.096,Baixa Renda
Indonesia,IDN,2010,3065.68348377765,24.2990309366408,22.4022429392329,46.7012738758737,6.22385418062366,,183480562961.321,169158027610.42,Baixa Renda
Indonesia,IDN,2011,3579.46442466152,26.3273530888836,23.8526600952268,50.1800131841104,6.16978420771008,,235095129132.988,212996885266.843,Baixa Renda
Indonesia,IDN,2012,3632.27254030331,24.5943787881769,24.9885195110858,49.5828982992627,6.03005065305615,,225744403267.742,229362102379.516,Baixa Renda
Indonesia,IDN,2013,3566.60284506078,23.9235763793605,24.7137962959288,48.6373726752893,5.5572636889101,,218308408827.835,225519356299.674,Baixa Renda
Indonesia,IDN,2014,3441.06808464008,23.6659845969367,24.414190988586,48.0801755855227,5.006668425755,,210820082831.806,217485215770.463,Baixa Renda
Indonesia,IDN,2015,3288.22269725538,21.1601792598059,20.7774609817235,41.9376402415294,4.87632230022123,,182158298802.029,178863652305.893,Baixa Renda
Indonesia,IDN,2016,3521.46943457574,19.0889938536664,18.3323479486654,37.4213418023318,5.03306918280177,,177886012744.865,170835000830.242,Baixa Renda
Indonesia,IDN,2017,3798.88326174526,20.1773044351106,19.17819263535,39.3554970704606,5.06978590134916,,204924485909.157,194777319195.676,Baixa Renda
Indonesia,IDN,2018,3860.95353090726,21.0027464972455,22.0715624579547,43.0743089552002,5.17429153955024,,218905647886.556,230045612385.068,Baixa Renda
Indonesia,IDN,2019,4106.94856160358,18.5915277970883,19.0362497386225,37.6277775357108,5.01928768046282,,208057763659.252,213034646334.827,Baixa Renda
Indonesia,IDN,2020,3853.70288774146,17.3311682848923,15.6410071153504,32.9721754002427,-2.06551182934165,,183546577017.375,165646843301.933,Baixa Renda
Indonesia,IDN,2021,4287.17313995098,21.4165556390653,18.7882026359018,40.2047582749671,3.70288562827751,,254109508154.492,222923845055.988,Baixa Renda
Indonesia,IDN,2022,4730.83484836107,24.5029116862832,20.9617585096621,45.4646701959453,5.30719722664799,,323218198016.355,276506804558.242,Baixa Renda
Indonesia,IDN,2023,4876.30774512252,21.7538472039177,19.5824396668474,41.3362868707652,5.04902331835997,,298282074769.176,268508401209.029,Baixa Renda
Japan,JPN,1990,25801.3950393094,10.0500959147409,9.2856178181819,19.3357137329228,4.84092905699353,97.3613036245484,320186473746.914,295830930469.465,Alta Renda
Japan,JPN,1991,29428.4289039469,9.61617471367096,8.14327654064587,17.7594512543168,3.52335723553459,103.948445239125,350804377213.606,297072083274.254,Alta Renda
Japan,JPN,1992,31992.7902119161,9.51828502471035,7.49978379930863,17.018068824019,0.900586066438109,107.038758399827,378894650114.132,298544112851.585,Alta Renda
Japan,JPN,1993,36345.2441262708,8.9139139952642,6.80942513525332,15.7233391305175,-0.459219716250544,125.298567983059,404418972317.798,308939565351.113,Alta Renda
Japan,JPN,1994,39933.5150564874,8.83982712621505,6.97047910606066,15.8103062322757,1.0833831743207,133.21061450503,441885061609.779,348440138619.557,Alta Renda
Japan,JPN,1995,44197.6191013908,8.81647043260959,7.57363450140765,16.3901049340172,2.6309996164206,135.39617362055,488922980748.377,420000722945.877,Alta Renda
Japan,JPN,1996,39150.0396308089,9.31574508353,8.93812314202219,18.2538682255522,3.13387099272759,113.706285090477,458650604757.715,440058798059.554,Alta Renda
Japan,JPN,1997,35638.2319556941,10.3836956397754,9.39982198359144,19.7835176233669,0.981228732290873,106.98389707986,466482189982.883,422282171634.396,Alta Renda
Japan,JPN,1998,32423.7556133801,10.3738060985943,8.62938012374338,19.0031862223377,-1.27033049466078,107.012229620142,425156200703.868,353663297055.199,Alta Renda
Japan,JPN,1999,36610.1683163197,9.80553900156021,8.32009171513089,18.1256307166911,-0.333929957687772,118.902710388117,454583045085.983,385717972939.28,Alta Renda
Japan,JPN,2000,39169.3595701504,10.4634942027505,9.09887738115494,19.5623715839054,2.76464755136783,125.515898995175,519863963884.546,452064900176.773,Alta Renda
Japan,JPN,2001,34406.1824638092,10.0767999632844,9.48280450872269,19.5596044720071,0.386103426142029,111.774044234619,440830946383.947,414845357770.868,Alta Renda
Japan,JPN,2002,32820.7936433254,10.8554456072287,9.5916764589296,20.4471220661583,0.0419624992862282,104.149951979478,454066577343.924,401205059495.326,Alta Renda
Japan,JPN,2003,35387.0374203599,11.4658015766594,9.86032369115249,21.3261252678119,1.53512549946694,105.046274168201,518203970379.571,445643407643.175,Alta Renda
Japan,JPN,2004,38298.9801712303,12.7862646247862,10.8780887981112,23.6643534228975,2.18611569439318,106.075887312787,625646760881.018,532277504089.913,Alta Renda
Japan,JPN,2005,37812.8950199948,13.8158957221159,12.4140588557406,26.2299545778565,1.80390087215821,99.461266192832,667510447457.861,599781161368.994,Alta Renda
Japan,JPN,2006,35991.546002862,15.6573740466117,14.3590020520575,30.0163760986692,1.3723501275831,90.0471623419095,720499607478.291,660752902210.073,Alta Renda
Japan,JPN,2007,35779.0245416427,17.2891273707229,15.5274506811561,32.816578051879,1.48396941157472,82.476300375331,791798969881.999,711118565477.884,Alta Renda
Japan,JPN,2008,39876.3039685725,17.2355433764071,16.8939331648175,34.1294765412245,-1.22428900061713,88.6184353035188,880163893981.685,862718956651.3,Alta Renda
Japan,JPN,2009,41308.9968370512,12.41956574798,11.9706007858756,24.3901665338555,-5.69323635892741,99.5420717449428,656932075524.126,633184104751.411,Alta Renda
Japan,JPN,2010,44968.1562349739,14.9185034496428,13.5799692441961,28.4984726938389,4.09791791943181,100.0,859167320527.627,782080174983.161,Alta Renda
Japan,JPN,2011,48760.0789494211,14.7744622613499,15.4204984672798,30.1949607286296,0.0238095237995424,101.12912597688,920913976671.968,961182364174.189,Alta Renda
Japan,JPN,2012,49145.2804308193,14.4147746129824,16.0561363041928,30.4709109171752,1.37475099905274,99.8878108730505,904146988796.653,1007099152148.38,Alta Renda
Japan,JPN,2013,40898.6478964744,15.7841567318773,18.1946119190738,33.9787686509511,2.00510017681211,79.6430266917149,822722049495.078,948362884511.706,Alta Renda
Japan,JPN,2014,38475.3952461838,17.4186553484795,20.0127792201784,37.4314345686579,0.296205514141889,74.5874812185548,852990577902.813,980024678767.845,Alta Renda
Japan,JPN,2015,34960.6393843385,17.4367598376529,17.990648516827,35.4274083544798,1.56062669680782,69.4233883120312,775051882733.212,799671850411.581,Alta Renda
Japan,JPN,2016,39375.4731620781,16.0579692360598,15.2522776095286,31.3102468455884,0.753826745789127,78.9214990047486,803489014102.661,763174802438.923,Alta Renda
Japan,JPN,2017,38834.0529341227,17.5914391047836,16.831774467385,34.4232135721686,1.67533175173359,75.1527615312786,867405253150.188,829947425329.105,Alta Renda
Japan,JPN,2018,39751.1330982711,18.3149455985223,18.2949862035848,36.609931802107,0.643391023533141,74.4817973981784,923234601723.625,922228472388.616,Alta Renda
Japan,JPN,2019,40415.9567649547,17.4635264275221,17.7528916808924,35.2164181084145,-0.402169200894946,76.6206123567354,893782209080.495,908591904960.75,Alta Renda
Japan,JPN,2020,40028.7341726762,15.5331828643222,15.8020257724508,31.335208636773,-4.16876457146743,77.3096514341468,785057625362.297,798645128766.751,Alta Renda
Japan,JPN,2021,40094.5599795288,18.1091919388618,18.629254289208,36.7384462280698,2.69657404187188,70.6900602077417,912549013982.719,938755726387.128,Alta Renda
Japan,JPN,2022,34065.6438962526,21.5464241239166,25.2665627129772,46.8129868368938,0.941998775483285,61.1900519301241,918408424578.807,1076977967308.71,Alta Renda
Japan,JPN,2023,33836.1756271617,21.8515912402593,23.2992883238654,45.1508795641248,1.47503481053384,58.1248853153993,920644083095.705,981637982326.316,Alta Renda
Kenya,KEN,1990,374.458992895562,25.6926059649364,31.3283077167904,57.0209136817269,4.19205097155167,,2202462429.57653,2685575018.06586,Baixa Renda
Kenya,KEN,1991,344.722642127742,27.0416323240194,28.5560669003459,55.5976992243654,1.43834679171559,,2204295625.6841,2327744590.30211,Baixa Renda
Kenya,KEN,1992,336.68139978696,26.2603741906351,26.6704959131936,52.9308701038286,-0.799493958641349,,2155745830.13793,2189413217.61826,Baixa Renda
Kenya,KEN,1993,228.998032843434,38.9036301698042,33.9548511937601,72.8584813635643,0.353197256227247,,2237653803.57724,1953010595.46338,Baixa Renda
Kenya,KEN,1994,276.447871981244,37.0402808384151,34.2258443908956,71.2661252293107,2.632784517837,,2647694302.86844,2446514204.35919,Baixa Renda
Kenya,KEN,1995,340.064842175429,32.5917012190029,39.1540404213006,71.7457416403035,4.40621652482287,,2948349668.95576,3541999889.4416,Baixa Renda
Kenya,KEN,1996,440.527078880876,25.2006019494243,32.1115087543859,57.3121107038102,4.14683926876013,,3035630589.84275,3868109121.22057,Baixa Renda
Kenya,KEN,1997,466.723814611399,22.686387351635,31.3707295086543,54.0571168602893,0.474901921293579,,2975493106.44812,4114510959.82993,Baixa Renda
Kenya,KEN,1998,487.883239905452,20.1692608275285,28.7279811125469,48.8972419400753,3.29021372249065,,2842655387.82143,4048921325.8303,Baixa Renda
Kenya,KEN,1999,433.721235701305,20.8327351985075,27.359539790402,48.1922749889095,2.30538859522412,,2686591710.17261,3528289113.00604,Baixa Renda
Kenya,KEN,2000,414.626365130846,21.5875711417625,31.7214732444648,53.3090443862273,0.599695390807426,,2742776491.17351,4030324231.8906,Baixa Renda
Kenya,KEN,2001,410.700452474814,22.9315763643367,33.0152596643276,55.9468360286644,3.77990649795343,,2977896209.54367,4287364071.68251,Baixa Renda
Kenya,KEN,2002,402.936385605382,24.8979726147002,30.2746996493051,55.1726722640053,0.546859530175595,,3273519932.44574,3980437856.70706,Baixa Renda
Kenya,KEN,2003,442.898457253405,24.086815305421,30.045450590308,54.132265895729,2.93247554570904,,3590023638.48266,4478129486.20869,Baixa Renda
Kenya,KEN,2004,463.662781300121,26.6102585752973,32.8667447731316,59.4770033484289,5.10429977629738,,4283010819.23566,5290013363.00645,Baixa Renda
Kenya,KEN,2005,523.456312433863,28.5090302142012,35.9698359497784,64.4788661639796,5.90666607980057,,5341992293.23186,6739990276.37266,Baixa Renda
Kenya,KEN,2006,699.80237063381,22.9849396441861,32.2515454815442,55.2364851257303,6.47249430015484,,5935978411.34572,8329126840.20927,Baixa Renda
Kenya,KEN,2007,840.201439476765,21.9189912933699,31.975797511236,53.8947888046059,6.85072976998784,,7004914019.51347,10218887779.7188,Baixa Renda
Kenya,KEN,2008,915.54435473604,22.6740575532267,34.9045410940864,57.5785986473131,0.232282744812977,,8138887724.37561,12529038544.1046,Baixa Renda
Kenya,KEN,2009,1047.9678324485,18.7749454916013,27.1702463211792,45.9451918127805,3.30693981631089,,7950667080.35991,11505843417.1062,Baixa Renda
Kenya,KEN,2010,1091.51873101194,20.1243596478793,30.2699277024041,50.3942873502834,8.05847360290906,,9137589275.76174,13744246852.6306,Baixa Renda
Kenya,KEN,2011,1096.14499807675,21.5494770708279,36.8527289037346,58.4022059745625,5.1211061197056,,10100126369.8085,17272679878.803,Baixa Renda
Kenya,KEN,2012,1285.00536171512,19.8649477228834,31.7587443003647,51.6236920232481,4.56867961444982,,11203175900.4378,17910885230.4782,Baixa Renda
Kenya,KEN,2013,1370.87885214659,17.7921805531655,29.6724619595649,47.4646425127304,3.7978483925754,,10972694027.1005,18299434694.9316,Baixa Renda
Kenya,KEN,2014,1482.81566253497,16.4728044658123,29.6976848964037,46.170489362216,5.02011100232484,,11248585737.7214,20279300677.8132,Baixa Renda
Kenya,KEN,2015,1489.11959777284,15.1287339034504,25.1986507884515,40.3273846919019,4.96772112759767,,10608335822.9326,17669406544.8353,Baixa Renda
Kenya,KEN,2016,1554.12610314423,13.2497448006759,21.6152747725065,34.8650195731824,4.21351706814744,,9912815673.9736,16171498982.4724,Baixa Renda
Kenya,KEN,2017,1667.48447230835,12.7366599413725,23.2583979340349,35.9950578754074,3.83795817364721,,10448711418.2037,19080378151.0309,Baixa Renda
Kenya,KEN,2018,1836.45275528993,12.541975333359,21.8727778433835,34.4147531767425,5.64794640709219,,11564075006.3765,20167352977.161,Baixa Renda
Kenya,KEN,2019,1960.40808854893,11.4279956869332,20.3314661545478,31.759461841481,5.11415885767801,,11471243360.3894,20408407783.966,Baixa Renda
Kenya,KEN,2020,1927.66459027849,9.64186888186451,17.5959466433724,27.2378155252369,-0.272766327438816,,9705264724.22278,17711641004.4154,Baixa Renda
Kenya,KEN,2021,2061.35622089594,10.7695743362259,20.0547288409003,30.8243031771262,7.59048947333467,,11814617095.3331,22000771321.9426,Baixa Renda
Kenya,KEN,2022,2109.56288513137,12.1919692160845,21.4991695109477,33.6911387270322,4.85998104287999,,13953584184.4928,24605579816.5831,Baixa Renda
Kenya,KEN,2023,1952.30457929636,11.6861054407608,20.405973840686,32.0920792814469,5.55587301319866,,12625503423.8139,22046326203.1859,Baixa Renda
"Korea, Rep.",KOR,1990,6609.99728316175,24.9943407384065,25.7559726400879,50.7503133784944,9.8775525016936,132.768379886171,70825424625.8853,72983629293.485,Alta Renda
"Korea, Rep.",KOR,1991,7636.9480638849,23.7765747515992,26.0485043988995,49.8250791504987,10.7780561268967,140.826673256219,78616541304.1709,86128609498.3141,Alta Renda
"Korea, Rep.",KOR,1992,8126.66206183629,24.0723886361933,24.6870370050097,48.759425641203,6.19864279836374,131.487140070535,85583336364.9919,87768564382.4358,Alta Renda
"Korea, Rep.",KOR,1993,8884.91946408987,23.6724704162335,23.2462078175323,46.9186782337658,6.87747412868558,131.408410263011,92953674158.8208,91279887096.9269,Alta Renda
"Korea, Rep.",KOR,1994,10385.3904572997,24.0708425974796,24.5951471891851,48.6659897866647,9.26866633778376,136.294810355451,111597197969.048,114027977991.795,Alta Renda
"Korea, Rep.",KOR,1995,12564.7243743092,25.7242519716753,26.7397699895283,52.4640219612036,9.61456539319965,152.758103249717,145748724868.344,151502457040.844,Alta Renda
"Korea, Rep.",KOR,1996,13402.994604707,24.8019714336879,27.8520014937326,52.6539729274205,7.89070332600667,164.434675938897,151333458387.205,169943736945.327,Alta Renda
"Korea, Rep.",KOR,1997,12398.4904543462,28.3455147196928,29.1775230266763,57.5230377463691,6.17055242658977,146.648590964874,161499993903.011,166240403023.602,Alta Renda
"Korea, Rep.",KOR,1998,8281.71948271445,39.5366811034608,28.960790952901,68.4974720563618,-5.12944816520964,97.894454099271,151556684650.83,111015931008.514,Alta Renda
"Korea, Rep.",KOR,1999,10672.4475586765,32.590822939439,27.1719308212149,59.7627537606539,11.4669424267425,99.2886734460101,162143920084.568,135184170949.146,Alta Renda
"Korea, Rep.",KOR,2000,12257.0206622345,33.9391689573172,32.1559911508662,66.0951601081834,9.06083332508534,104.731874074094,195550495929.334,185276192960.39,Alta Renda
"Korea, Rep.",KOR,2001,11561.2071745115,31.7877410482541,30.4360561697363,62.2237972179905,4.85239957151281,98.4697961131721,174087560087.393,166684972965.805,Alta Renda
"Korea, Rep.",KOR,2002,13165.08362497,29.7727544096379,28.5802849932838,58.3530394029217,7.72514267547173,104.445545786428,186748689121.303,179268961271.559,Alta Renda
"Korea, Rep.",KOR,2003,14672.8057539465,31.3978372633201,29.7767640156921,61.1746012790121,3.14729119373409,103.107437927225,220637266658.957,209245744134.301,Alta Renda
"Korea, Rep.",KOR,2004,16496.1316167114,36.7543364487134,33.2613784169595,70.0157148656729,5.19739136324382,107.241596068515,291526414644.93,263821125150.089,Alta Renda
"Korea, Rep.",KOR,2005,19402.5026259549,35.2830827957409,33.0417282278992,68.3248110236401,4.30854271411236,127.016608317263,329861919056.686,308907471189.563,Alta Renda
"Korea, Rep.",KOR,2006,21743.4774514254,35.6264186161218,35.0254549142976,70.6518735304194,5.26432659466724,136.102000515023,375223465252.325,368894013922.426,Alta Renda
"Korea, Rep.",KOR,2007,24086.4104391677,37.3921796905127,36.4823455972789,73.8745252877915,5.79954841503216,137.145083570365,438465966315.25,427797123573.848,Alta Renda
"Korea, Rep.",KOR,2008,21350.427979823,47.6418852095772,47.8744672251696,95.5163524347469,3.01298487281167,108.142013885944,498972049006.635,501407971186.702,Alta Renda
"Korea, Rep.",KOR,2009,19143.8516053025,45.1853519113199,40.9482674584271,86.133619369747,0.792698989518186,91.6140551877063,426523458607.755,386527844126.146,Alta Renda
"Korea, Rep.",KOR,2010,23079.2601257735,47.1037369107414,44.2958595844342,91.3995964951756,6.80482491783671,100.0,538712363592.342,506599450045.829,Alta Renda
"Korea, Rep.",KOR,2011,25097.595426845,53.3377319003336,52.2285816810148,105.566313581348,3.68566778212526,97.4913021906562,668476213447.114,654575349793.225,Alta Renda
"Korea, Rep.",KOR,2012,25459.1689000965,54.0940513351953,51.3642764025061,105.458327737701,2.40253099246186,105.126979533317,691347149426.783,656459355451.117,Alta Renda
"Korea, Rep.",KOR,2013,27179.5170146052,51.2920711097027,46.6600338441855,97.9521049538882,3.16470863647184,119.02693940295,703026030096.371,639537800832.433,Alta Renda
"Korea, Rep.",KOR,2014,29252.9312377352,47.8314208662979,42.7830210318588,90.6144418981567,3.2024537945736,134.523803868149,710051954712.967,635109038410.395,Alta Renda
"Korea, Rep.",KOR,2015,28737.4391706499,42.989561527711,36.142932861381,79.132494389092,2.80910326824133,142.053873395547,630243710500.662,529869468434.793,Alta Renda
"Korea, Rep.",KOR,2016,29280.4403170048,40.1326509111205,33.4711585544775,73.6038094655981,2.94688171508626,139.055448199124,601861268514.151,501960211670.296,Alta Renda
"Korea, Rep.",KOR,2017,31600.7358741365,40.9342069409884,36.1867108656532,77.1209178066416,3.15963574012777,143.076667914139,664392545080.428,587337161918.895,Alta Renda
"Korea, Rep.",KOR,2018,33447.1562836166,41.7132908430894,37.2755746703469,78.9888655134363,2.90740377377135,152.992991561875,719710064860.371,643142886151.538,Alta Renda
"Korea, Rep.",KOR,2019,31902.4169048194,39.2758610673609,36.4812778978581,75.757138965219,2.24397786011012,147.622919566554,648610576582.722,602460189255.229,Alta Renda
"Korea, Rep.",KOR,2020,31721.2989141857,36.359590549146,32.6744545418102,69.0340450909562,-0.709415359397681,136.984098046403,597865413028.15,537270248786.333,Alta Renda
"Korea, Rep.",KOR,2021,35125.5224984723,41.8772295047804,38.3222274220465,80.1994569268269,4.30473481906969,138.974641662944,761508986786.767,696863687514.079,Alta Renda
"Korea, Rep.",KOR,2022,32394.6833725203,48.2717642210409,48.2646450676456,96.5364092886865,2.61267219187226,,808029031833.027,807909863148.844,Alta Renda
"Korea, Rep.",KOR,2023,33121.3712885508,43.9956698686696,43.9440093217037,87.9396791903733,1.35673324311098,,753554689669.038,752669851512.163,Alta Renda
Mexico,MEX,1990,3154.46920349038,18.7044710491717,19.8152253641579,38.5196964133297,5.25004329944582,91.9023792214936,48866118134.8639,51768004610.6821,Média Renda
Mexico,MEX,1991,3708.8420548157,16.4333900336044,19.3531451238152,35.7865351574196,3.97590497138043,100.773526523634,51459461044.3177,60602372094.1019,Média Renda
Mexico,MEX,1992,4220.56643677057,15.256744442975,20.296751461137,35.553495904112,3.56861354412243,108.961992077089,55406062493.8205,73709242760.1814,Média Renda
Mexico,MEX,1993,6048.34840388099,11.59598468968,14.5671388839902,26.1631235736702,2.86699945461075,117.178123179981,61477360984.9991,77229254751.1456,Média Renda
Mexico,MEX,1994,6202.36588372862,12.7545957125272,16.403876421631,29.1584721341582,4.39412788764169,112.397131548729,70611769310.5158,90814853233.2361,Média Renda
Mexico,MEX,1995,4183.87847727479,22.8659269211958,20.7999048051439,43.6658317263397,-5.91029962358286,75.5251355270183,86926529245.2206,79072391841.9485,Média Renda
Mexico,MEX,1996,4674.36792733681,24.7231319521416,23.0446915817651,47.7678235339067,6.21829715869302,84.7832554968131,106842978990.053,99589465576.9735,Média Renda
Mexico,MEX,1997,5567.35599516667,23.2555721469271,23.2363034246464,46.4918755715735,7.19887615284711,97.6120165363469,121731183209.867,121630321173.562,Média Renda
Mexico,MEX,1998,5832.69342004468,23.221749395164,24.8101347448538,48.0318841400179,6.18507893082885,98.3870616000697,129452220228.41,138306850712.814,Média Renda
Mexico,MEX,1999,6499.97182950425,23.4168592490374,24.5953903270731,48.0122495761105,2.75503039300564,106.789480144563,147818774071.958,155258243955.952,Média Renda
Mexico,MEX,2000,7524.0271380091,24.2311734681303,25.6792357191195,49.9104091872497,5.02928399378261,115.557351093783,179810168051.425,190555678046.711,Média Renda
Mexico,MEX,2001,7952.76479510706,21.5412102050357,23.1988988072816,44.7401090123173,-0.450845253215945,123.037964012697,171481946818.046,184678218802.095,Média Renda
Mexico,MEX,2002,7983.03398381759,21.8517619236376,23.3580673360145,45.209829259652,-0.236588001922641,123.071911574032,177144829751.745,189355937339.413,Média Renda
Mexico,MEX,2003,7434.07465031562,23.6555935033272,25.0448233657183,48.7004168690455,1.18554486709559,110.209656101697,181095388468.59,191730637234.025,Média Renda
Mexico,MEX,2004,7849.66759649565,25.1033560080055,26.9372640255577,52.0406200335632,3.56544102622887,105.977964481528,205711767188.403,220739895659.805,Média Renda
Mexico,MEX,2005,8671.75891885163,25.4870738285114,27.0755708232772,52.5626446517886,2.11324711473297,109.805750907732,233862215738.603,248437817056.73,Média Renda
Mexico,MEX,2006,9512.63575346699,26.5547481705759,27.927367918041,54.4821160886169,4.80501351664901,109.901154740624,270928816792.948,284933176453.922,Média Renda
Mexico,MEX,2007,10134.3327129706,26.7810613301488,28.477463068888,55.2585243990368,2.0778639395329,108.372758894504,295222517228.833,313922896028.913,Média Renda
Mexico,MEX,2008,10523.7685427665,27.02006122825,29.3452206449273,56.3652818731773,0.943331872912935,106.07297913466,313852456086.709,340860425741.283,Média Renda
Mexico,MEX,2009,8423.56933214711,26.5132697232887,28.0784724080616,54.5917421313503,-6.29525056697287,92.7825363471249,250136106515.904,264902814265.021,Média Renda
Mexico,MEX,2010,9728.80078237782,29.0174601196541,30.255924418218,59.2733845378721,4.97133457799899,100.0,320766037580.856,334456322123.253,Média Renda
Mexico,MEX,2011,10664.4944046282,30.442966223499,31.7194210448082,62.1623872683072,3.44404506308874,99.7955292239187,374148226662.347,389836031336.216,Média Renda
Mexico,MEX,2012,10744.1335229686,31.5394503952292,32.7184815025572,64.2579318977864,3.55321075512755,96.623191104635,395854929792.859,410653072130.987,Média Renda
Mexico,MEX,2013,11216.800851866,30.7558005807208,31.9358741854644,62.6916747661852,0.852101550164704,102.238199216414,408263658323.619,423928383606.88,Média Renda
Mexico,MEX,2014,11391.3773510244,31.4629921965186,32.6354168315349,64.0984090280535,2.50376349862891,101.142081097715,429314956761.169,445312781390.94,Média Renda
Mexico,MEX,2015,10021.2386124039,34.1627726855471,36.250201987055,70.4129746726021,2.70232344844723,90.6259657114893,414495031033.993,439821695268.006,Média Renda
Mexico,MEX,2016,9097.92397674769,36.8156772514808,38.8746261573743,75.6903034088551,1.77249323400358,79.0077964268622,409476294705.042,432376614131.825,Média Renda
Mexico,MEX,2017,9649.27816772402,37.5140886198874,39.438037420838,76.9521260407254,1.87172854186539,80.9630371674204,446688309687.408,469597181245.762,Média Renda
Mexico,MEX,2018,10084.7937553679,39.043930445163,41.1687312183701,80.2126616635331,1.97208207701884,80.917274379919,490508969545.438,517202845542.861,Média Renda
Mexico,MEX,2019,10369.5553585271,38.5296507920009,38.9323214651119,77.4619722571128,-0.392690505099296,83.5342901237749,502467566320.434,507718819549.77,Média Renda
Mexico,MEX,2020,8841.2707511328,39.2353720871536,37.6191836120664,76.8545556992201,-8.35403456576364,77.0958337170688,439853932827.966,421735413258.959,Média Renda
Mexico,MEX,2021,10314.0506725979,40.5691931994994,42.5001044331777,83.0692976326771,6.04848345704632,81.6441140733336,534121610565.454,559543398297.824,Média Renda
Mexico,MEX,2022,11402.1410374782,42.9460448302063,45.8808899526489,88.8269347828552,3.71098893117183,86.0262038251351,629788673074.2,672827146643.746,Média Renda
Mexico,MEX,2023,13826.1306570122,36.1666703433344,37.6028627773981,73.7695331207325,3.2953909570288,100.040510253685,648757320081.175,674519723581.383,Média Renda
Nigeria,NGA,1990,556.376449130902,,,,11.7768859342069,71.0569253301343,,,Baixa Renda
Nigeria,NGA,1991,596.938795710722,,,,0.358352601660144,60.0991190930688,,,Baixa Renda
Nigeria,NGA,1992,508.515905682785,,,,4.63119294607692,49.7748045195858,,,Baixa Renda
Nigeria,NGA,1993,539.573202297542,,,,-2.03511877399136,54.4381457679728,,,Baixa Renda
Nigeria,NGA,1994,744.884247151377,,,,-1.81492448525673,100.62768561341,,,Baixa Renda
Nigeria,NGA,1995,1271.61617353199,,,,-0.0726647639378797,160.172916232947,,,Baixa Renda
Nigeria,NGA,1996,1632.72469370276,,,,4.19592404660108,207.50418611706,,,Baixa Renda
Nigeria,NGA,1997,1720.27540949396,,,,2.93709941924899,236.024801019357,,,Baixa Renda
Nigeria,NGA,1998,1822.46998452473,,,,2.58125410192935,273.001722396159,,,Baixa Renda
Nigeria,NGA,1999,480.669363941805,,,,0.584126892918917,69.1952747962245,,,Baixa Renda
Nigeria,NGA,2000,547.318298903379,,,,5.01593475931159,70.1592480799503,,,Baixa Renda
Nigeria,NGA,2001,566.428231812933,,,,5.91768464920368,78.1800194195553,,,Baixa Renda
Nigeria,NGA,2002,712.164852077686,,,,15.3291557409559,78.4173930592136,,,Baixa Renda
Nigeria,NGA,2003,763.388745367223,,,,7.34719496799485,73.6700941902615,,,Baixa Renda
Nigeria,NGA,2004,962.48104194733,,,,9.25055822917993,75.3141446079238,,,Baixa Renda
Nigeria,NGA,2005,1211.37703504386,,,,6.43851652538319,86.2634301907256,,,Baixa Renda
Nigeria,NGA,2006,1599.53891556365,,,,6.05942803202912,91.4364044578625,,,Baixa Renda
Nigeria,NGA,2007,1815.52697545827,,,,6.59113036068734,90.5240468024538,,,Baixa Renda
Nigeria,NGA,2008,2154.10543545364,,,,6.7644727778017,99.5578524741949,,,Baixa Renda
Nigeria,NGA,2009,1820.48633854782,,,,8.03692510099067,92.6482874513254,,,Baixa Renda
Nigeria,NGA,2010,2202.25672957344,,,,8.00565591628646,100.0,,,Baixa Renda
Nigeria,NGA,2011,2418.41316975875,,,,5.30792420289512,100.503805190906,,,Baixa Renda
Nigeria,NGA,2012,2633.19734671361,,,,4.23006117493168,110.497973292032,,,Baixa Renda
Nigeria,NGA,2013,2872.79083379398,,,,6.67133539306172,117.545834531165,,,Baixa Renda
Nigeria,NGA,2014,3088.72131316169,,,,6.30971865525467,124.839542028357,,,Baixa Renda
Nigeria,NGA,2015,2585.73360671797,,,,2.65269329543003,119.861944912878,,,Baixa Renda
Nigeria,NGA,2016,2070.4127339595,,,,-1.61686894906529,110.859714814134,,,Baixa Renda
Nigeria,NGA,2017,1876.34027111773,,,,0.80588661910221,101.446877031405,,,Baixa Renda
Nigeria,NGA,2018,2057.87944554011,,,,1.92275734200651,109.90227243178,,,Baixa Renda
Nigeria,NGA,2019,2265.15520863056,,,,2.20842927714881,124.189378562965,,,Baixa Renda
